ID;Text;Question;Answer
14.a;Los costes unitarios de personal mejoraron en British Airways e Iberia debido al descenso de la retribución variable por no haber alcanzado los objetivos de desempeño y a las iniciativas de eficiencia, lo que compensó los incrementos de los salarios. En Aer Lingus los costes unitarios de personal evolucionaron de forma positiva con respecto al año pasado, gracias a las mejoras de la productividad. Sus AKO aumentaron un 9,6% con aproximadamente la misma plantilla media equivalente (PME) que el año pasado. Algunas de las mejoras de la eficiencia se consiguieron en la base de Dublín y mediante el uso de personal estacional. En el conjunto del Grupo, la productividad también aumentó un 5,1%, con mejoras en todas las aerolíneas con la excepción de Vueling. Con respecto al año pasado, y derechos de emisión 4.873 (19,9%) (25,8%);¿Qué consecuencia tuvo el descenso de la retribución variable y las iniciativas de eficiencia?;unit no haber alcanzado los objetivos de desempeño y ef los incrementos de los salarios
446;La tasa de cobertura se sitúa en el 49%. Reino Unido 6 reduce su ratio de morosidad situándola en el 1,33% (-8 pb en el año), debido al buen comportamiento generalizado en todos los segmentos, en especial en pymes y particulares.;¿A qué se ha debido que Reino Unido haya reducido su ratio de morosidad?;buen comportamiento generalizado en todos los segmentos, en especial en pymes y particulares
2274;En relación con la actividad de gestión de fondos de pensiones de Mediterráneo Vida, la entidad ha llegado a gestionar fondos por valor de 57,0 millones de euros en 2015, todos ellos planes de pensiones de empleo debido a que la totalidad de los planes de pensiones individuales y asociativos por importe de 280 millones de euros fueron traspasados a Bansabadell Pensiones como parte de los acuerdos alcanzados el año anterior con Zurich.;¿A qué se debe que la entidad Mediterránea Vida haya llegado a gestionar fondos de pensiones de empleo por valor de 57 millones de euros en 2015?;que la totalidad de los planes de pensiones individuales y asociativos por importe de 280 millones de euros fueron traspasados a Bansabadell Pensiones como parte de los acuerdos alcanzados el año anterior con Zurich
1914;El riesgo estructural de tipo de interés (también conocido como IRRBB, por sus siglas en inglés, interest rate risk in the banking book) es inherente a la actividad bancaria y se define como la probabilidad de sufrir pérdidas como consecuencia del impacto que originan los movimientos de los tipos de interés en la cuenta de resultados (ingresos y gastos) y en su estructura patrimonial (valor actual de activos, pasivos y posiciones contabilizadas fuera de balance sensibles al tipo de interés).;¿De qué es culpa la probabilidad de sufrir pérdidas al hablar del riesgo estructural de tipo de interés inherente a la actividad bancaria?;impacto que originan los movimientos de los tipos de interés en la cuenta de resultados (ingresos y gastos) y en su estructura patrimonial (valor actual de activos, pasivos y posiciones contabilizadas fuera de balance sensibles al tipo de interés)
3089;En este caso, la provisión por deterioro refleja las pérdidas esperadas por defaults a lo largo de la vida residual del instrumento financiero. Fase 3: un instrumento financiero se cataloga dentro de esta fase cuando muestra signos efectivos de deterioro como resultado de uno o más eventos ya ocurridos que se materializarán en una perdida.;¿De qué es consecuencia que los instrumentos financieros catalogados dentro de la fase 3 muestren signos efectivos de deterioro?;uno o más eventos ya ocurridos que se materializarán en una perdida
1880;Respecto a Bangladés, más de 35.000 personas tenían acceso a finales de 2017 a saneamiento y agua potable gracias a los más de 7.000 microcréditos concedidos.;¿Los más de 7.000 microcréditos concedidos qué implicaciones han tenido?;más de 35.000 personas tenían acceso a finales de 2017 a saneamiento y agua potable
2113;Este modelo tiene como objetivo el incremento de la satisfacción global de los socios y propietarios en su relación con Meliá Hotels International, y por ello, la Compañía pone al servicio de este grupo de interés todas las garantías y canales que refuercen la relación, así como un equipo de expertos que, de forma continua, ofrece toda la información sobre la visión del negocio.;¿Qué consecuencia se deriva del hecho de que este modelo tenga como objetivo el incremento de la satisfacción global de los socios y propietarios en su relación con Meliá Hotels International?;la Compañía pone al servicio de este grupo de interés todas las garantías y canales que refuercen la relación, así como un equipo de expertos que, de forma continua, ofrece toda la información sobre la visión del negocio
3671;Los siguientes consejeros ejecutivos tenían derechos condicionales sobre acciones ordinarias de la Compañía otorgados bajo el IADP (otorgados como consecuencia de los resultados de IAG en los periodos finalizados el 31 de diciembre de 2013, el 31 de diciembre de 2014 y el 31 de diciembre de 2015).;¿Qué motivos provocaron que se otorgaran derechos condicionales sobre acciones ordinarias de la Compañía a los consejeros ejecutivos?;los resultados de IAG en los periodos finalizados el 31 de diciembre de 2013, el 31 de diciembre de 2014 y el 31 de diciembre de 2015)
312;En los últimos meses del año, con especial intensidad en octubre y diciembre, la volatilidad ha experimentado un fuerte repunte hasta niveles cercanos al 30% como consecuencia de las tensiones sufridas por los mercados financieros internacionales como consecuencia del enfriamiento de las principales economías europeas, el temor a una etapa prologada de estancamiento e inflación muy reducida y la inestabilidad política en Grecia.;¿Qué efecto han tenido las tensiones sufridas por los mercados financieros internacionales debido al enfriamiento de las principales economías europeas, el temor a una etapa prologada de estancamiento e inflación muy reducida y la inestabilidad política en Grecia?;dad la volatilidad ha experimentado un fuerte repunte hasta niveles cercanos al 30%
1979;Gracias a la experiencia y la gran capacidad técnica y profesional del Grupo, Atresmedia Formación ha desarrollado una oferta formativa muy completa y especializada, ad hoc a la realidad laboral de las empresas de comunicación audiovisual.;¿Qué se ha conseguido con la experiencia y capacidad técnica y profesional de Atresmedia?;Atresmedia Formación ha desarrollado una oferta formativa muy completa y especializada, ad hoc a la realidad laboral de las empresas de comunicación audiovisual
4558;En virtud de la mencionada autorización, durante el ejercicio 2015 se adquirieron 2.899.180 acciones propias por importe de 58 millones de euros y se enajenaron totalmente por importe de 60 millones de euros.;¿Qué supuso la autorización?;durante el ejercicio 2015 se adquirieron 2.899.180 acciones propias por importe de 58 millones de euros y se enajenaron totalmente por importe de 60 millones de euros
514;En 2016, logramos nuevamente unos resultados financieros robustos a pesar del incierto panorama económico y las condiciones del mercado complicadas. Hemos elaborado un plan de negocio sólido para el futuro, Plan4, que se basará en nuestros vigorosos principios. La incertidumbre económica causada por el resultado del referéndum celebrado en el Reino Unido para salir de la UE y el posterior debilitamiento de la libra esterlina, así como la ampliación de la capacidad del sector, suponen nuevos retos y oportunidades para British Airways. Nos encontramos en una buena posición para aprovechar la debilidad de la libra esterlina, pues el 60% de nuestros pasajeros de largo radio procede de fuera del Reino Unido. Esto nos permite aumentar la combinación de ingresos no generados en libras esterlinas mediante la redistribución de la capacidad, optimizando los vuelos de conexión y aumentando la disponibilidad de asientos en el extranjero.;¿Por qué la incertidumbre económica causada por el referéndum en Reino Unido y el debilitamiento de la libra esterlina suponen nuevos retos y oportunidades para British Airways?;resultado del referéndum celebrado en el Reino Unido para salir de la UE y el posterior debilitamiento de la libra esterlina, así como la ampliación de la capacidad del sector
4326;En la aplicación de Sabadell Wallet, se ha mejorado la operativa de Instant Money, con lo que se ha incrementado su uso considerablemente.;¿Qué ha supuesto que se haya mejorado la operativa de Instant Money en la aplicación de Sabadell Wallet?;se ha incrementado su uso considerablemente
1862;Gracias a la apreciación del real brasileño frente al euro registrada a finales de 2016, el efecto negativo de las divisas en el crecimiento de las ventas brutas bajo enseña descendió significativamente en el cuarto trimestre, hasta el 16,5% desde el 28,3% acumulado para todo el ejercicio.;¿Cuáles han sido las implicaciones de la apreciación del real brasileño frente al euro que se registró a finales de 2016?;el efecto negativo de las divisas en el crecimiento de las ventas brutas bajo enseña descendió significativamente en el cuarto trimestre, hasta el 16,5% desde el 28,3% acumulado para todo el ejercicio
1114;BWB cuenta con una plantilla formada por alrededor de 300 personas, habiendo experimentado un importante crecimiento durante los últimos años gracias al éxito de su modelo de negocio.  Avanzar en la digitalización de nuestros procesos operativos, tanto fabriles como de prestación de servicios, en aras de una mayor eficiencia y un menor lead-time de proyectos (Industria 4.0).;¿A qué se debe que BWB cuente con una plantilla formada por alrededor de 300 personas, habiendo experimentado un importante crecimiento durante los últimos años?;éxito de su modelo de negocio
687;El modelo de negocio se caracteriza por la formulación de las recomendaciones de inversión a los clientes, como resultado del análisis realizado sobre los mercados de acciones cotizadas y sobre los instrumentos de deuda pública y privada así como la recomendación de toma de posiciones en las diferentes clases de activos de inversión. Las recomendaciones de los analistas constituyen el fundamento de nuestras propuestas de soluciones de inversión.;¿Cuál es el resultado del análisis realizado sobre los mercados de acciones cotizadas y sobre los instrumentos de deuda pública y privada así como la recomendación de toma de posiciones en las diferentes clases de activos de inversión?;
1203;Capital Humano: para ENDESA, sus personas constituyen el activo fundamental de la Compañía, por ello la Compañía seguirá desarrollando actuaciones para fomentar, por un lado, la diversidad, conciliación y el voluntariado, y por otro lado la formación, el desarrollo y el talento.;¿Que supone para ENDESA que las personas constituyan el activo fundamental de la compañía?;la Compañía seguirá desarrollando actuaciones para fomentar, por un lado, la diversidad, conciliación y el voluntariado, y por otro lado la formación, el desarrollo y el talento
4412;"Gracias a las cerca de 60.000 habitaciones repartidas en casi 400 hoteles alrededor del mundo, NH Hotel Group se sitúa en el puesto 25 del ""Top 50 Hotels"" y en el puesto 33 del ""Top 50 Brands"".";¿Qué impacto han tenido las cerca de 60.000 habitaciones repartidas en casi 400 hoteles alrededor del mundo?;"NH Hotel Group se sitúa en el puesto 25 del ""Top 50 Hotels"" y en el puesto 33 del ""Top 50 Brands"""
323;Cabe resaltar que en la última JGA se obtuvo, una vez más, una votación amplia y un apoyo masivo de accionistas, tanto institucionales como minoritarios, a los puntos del orden del día. Por lo que respecta a las cuentas anuales, el porcentaje de aprobación fue de más del 99%, lo cual supone un respaldo muy sólido a la gestión de BBVA.;¿Qué implica que el porcentaje de aprobación haya sido de más del 99%?;cuentas anuales un respaldo muy sólido a la gestión de BBVA
851;Diversos han sido los factores que, en cambio, han lastrado a las bolsas europeas, como son el reducido crecimiento económico en el continente, el temor a la deflación O las tensiones geopolíticas –fundamentalmente entre Rusia y Ucrania– y, como consecuencia, los resultados empresariales se han mantenido todavía débiles.;¿A qué se debe que los resultados empresariales se hayan mantenido todavía débiles?;Diversos han sido los factores que, en cambio, han lastrado a las bolsas europeas, como son el reducido crecimiento económico en el continente, el temor a la deflación O las tensiones geopolíticas [UNK]fundamentalmente entre Rusia y Ucrania[UNK]
4367;Carbonell Toque de oliva es un alimento con propiedades nutricionales únicas, ya que combina los beneficios saludables del aceite de canola con los del aceite de oliva.;¿Por qué Carbonell Toque de oliva es un alimento con propiedades nutricionales únicas?;combina los beneficios saludables del aceite de canola con los del aceite de oliva
4493;Para el conjunto de América del Sur, el PIB podría haber retrocedido hasta el 2,8% en 2016, aunque se debería recuperar y crecer en el entorno del 1% en 2017, gracias a la mayor contribución del sector exterior, el final de la contracción en Brasil, la inversión privada en Argentina y los planes de inversión pública en países como Perú y Colombia.;¿Cuáles son los motivos por los que el PIB se debería recuperar y crecer en el entorno del 1% en 2017 para el conjunto de América del Sur?;la mayor contribución del sector exterior, el final de la contracción en Brasil, la inversión privada en Argentina y los planes de inversión pública en países como Perú y Colombia
180;Una vez aplicados el impuesto sobre beneficios y la parte del resultado correspondiente a minoritarios, resultó un beneficio neto atribuido al Grupo de 710,4 millones de euros al cierre del año 2016, lo que supone un incremento del 0,3% respecto al ejercicio anterior. Sin considerar TSB, el beneficio neto atribuido al Grupo asciende a 531,1 millones de euros al cierre de 2016, un 9,4% por debajo del resultado obtenido en el mismo periodo de 2015 debido a que este incluía el fondo de comercio negativo (neto de impuestos) generado con motivo de la adquisición de TSB.;¿A qué se atribuye que el beneficio neto del Grupo esté un 9,4% por debajo del resultado obtenido en el mismo periodo de 2015?;este incluía el fondo de comercio negativo (neto de impuestos) generado con motivo la adquisición de TSB
1589;Se debe apoyar a la industria porque la crisis ha demostrado que genera empleo más estable, más seguro, mejor remunerado y, en definitiva, de más calidad.;¿Por qué se debe apoyar la industria?;la crisis ha demostrado que genera empleo más estable, más seguro, mejor remunerado y, en definitiva, de más calidad
3074;El Director de TI y el Director de Seguridad de TI del Grupo informaron a la Comisión sobre la rápida evolución de los riesgos cibernéticos, así como de la implantación y las pruebas de la estrategia de ciberseguridad del Grupo. La Comisión también hizo hincapié en la ejecución de una serie de medidas a raíz de una revisión de Auditoría Interna y una iniciativa liderada por el Comité de Dirección para garantizar una respuesta uniforme del conjunto del Grupo a las amenazas de ciberseguridad.;¿Qué efecto produjo una revisión de Auditoría Interna?;una iniciativa liderada por el Comité de Dirección para garantizar una respuesta uniforme del conjunto del Grupo a las amenazas de ciberseguridad
1342;Esta iniciativa se está desarrollando con unos resultados muy satisfactorios, pues en el primer año de aplicación Bankia ha incrementado en casi 172.300 el número de clientes que tienen sus ingresos domiciliados en el banco.;¿Qué ha propiciado que el desarrollo de la iniciativa coseche resultados muy satisfactorios?;en el primer año de aplicación Bankia ha incrementado en casi 172.300 el número de clientes que tienen sus ingresos domiciliados en el banco
3081;En Europa el Grupo ACS ostenta una posición de liderazgo en España a través de las empresas del Grupo Dragados, actividad que durante el año 2017 se ha incrementado en un 7,2% gracias al repunte del sector en España. Por otra parte, HOCHTIEF sigue siendo la empresa líder del sector de la construcción en Alemania con más de 854 millones de facturación durante el año 2017.;¿A qué se debe que durante el año 2017 se haya incrementado en un 7,2% la actividad de las empresas del Grupo Dragados?;repunte del sector en
1749;Las innovaciones tecnológicas reducen los costes unitarios, gracias a la automatización de procesos y la escalabilidad.;¿A qué se achaca que las innovaciones tecnológicas reduzcan los costes unitarios?;la automatización de procesos y la escalabilidad
1301;Logista ha destinado más del 40% de sus inversiones a tecnologías y sistemas de información, ya que la gestión de la información y el conocimiento forman parte fundamental de nuestra estrategia y modelo de negocio, integrándose como una herramienta más con la que transformar la distribución de productos y servicios en el sur de Europa.;¿Por qué Logista ha destinado más del 40% de sus inversiones a tecnologías y sistemas de información?;la gestión de la información y el conocimiento forman parte fundamental de nuestra estrategia y modelo de negocio, integrándose como una herramienta más con la que transformar la distribución de productos y servicios en el sur de Europa
4519;Para Indra la Ciberseguridad es uno de los asuntos más relevantes en materia de Responsabilidad Social Corporativa. Esto es debido al impacto que tienen las actividades de protección de la seguridad y protección de la información para nuestros clientes.;¿A qué se atribuye que para Indra la Ciberseguridad sea uno de los asuntos más relevantes en materia de Responsabilidad Social Corporativa?;impacto que tienen las actividades de protección de la seguridad y protección de la información para nuestros clientes
3108;Atresmedia ha desarrollado el modelo METRAC de tráfico a concesionarios de coches, que confirma que casi 3 de cada 10 personas que acuden a un concesionario para informarse sobre un modelo lo hace como resultado de haber visto spots en televisión.;¿Qué provoca que casi 3 de cada 10 personas que acudan a un concesionario para pedir información sobre un modelo?;haber visto spots en televisión
267;En octubre de 2015 se incorpora un grupo de generación de la central de ciclo combinado de Campo de Gibraltar, atribuido a Gas Natural Fenosa como consecuencia de la escisión de Nueva Generadora del Sur, S.A.;¿Cuál es la consecuencia de la escisión de Nueva Generadora del Sur, S.A.?;En octubre de 2015 se incorpora un grupo de generación de la central de ciclo combinado de Campo de Gibraltar, atribuido a Gas Natural Fenosa
2887;Con el lanzamiento de nuestra nueva página web en 2017, hemos simplificado nuestro proceso de reservas a través de Internet, con el potencial de ahorrar a nuestros clientes más de 500.000 horas administrativas cada año. Invertir en el ámbito digital es clave para el Grupo, por lo que en octubre concebimos una nueva plataforma digital, Zenda, creada como una solución logística integral para el comercio electrónico transfronterizo. De cara al futuro, la tecnología desempeñará una función significativa para impulsar la productividad, optimizar activos y velar por que resulte sencillo trabajar con IAG Cargo.;¿Qué explicación tiene que invertir en el ámbito digital sea clave para el Grupo?;en octubre concebimos una nueva plataforma digital, Zenda, creada como una solución logística integral para el comercio electrónico transfronterizo
1693;Gracias a este servicio los beneficiarios de los programas reciben una clave en su móvil que introducen en los cajeros para recibir los fondos del programa.;¿Qué ventaja supone este servicio?;los beneficiarios de los programas reciben una clave en su móvil que introducen en los cajeros para recibir los fondos del programa
3097;Como resultado de la definición de los modelos de negocio para la gestión de los activos, se reclasificará un 0,2% sobre el total del saldo bajo NIC 39 a valor razonable con cambios en el resultado global.  En general, los instrumentos de deuda clasificados como activos financieros disponibles para la venta se contabilizarán a valor razonable con cambios en el resultado global.;¿Qué resultado tendrá la definición de los modelos de negocio para la gestión de los activos?;se reclasificará un 0,2% sobre el total del saldo bajo NIC 39 a valor razonable con cambios en el resultado global
1803;Entorno económico La economía en Polonia desaceleró su crecimiento en 2016 (2,8% estimado frente al 3,9% de 2015) debido al peor comportamiento de las inversiones y las exportaciones, y también a un crecimiento del consumo inferior a lo esperado.;¿A qué se debe que la economía en Polonia desacelerase su crecimiento en 2016 (2,8% estimado frente al 3,9% de 2015)?;peor comportamiento de las inversiones y las exportaciones, y también a un crecimiento del consumo inferior a lo esperado
2079;Con productos y soluciones que llegan a más de 300 millones de clientes, empresas y administraciones públicas, tenemos el compromiso de garantizar que, además de desarrollar nuestra actividad siguiendo criterios de alta calidad, nuestros servicios tengan un impacto beneficioso para el conjunto de la sociedad. Somos conscientes del potencial de la innovación para conseguir este propósito, y por ello seguimos apostando por la innovación asegurando que nuestras inversiones tienen un valor positivo real en la sociedad y nuestro entorno.;¿Cuál es la causa de que sigan apostando por la innovación asegurando que sus inversiones tienen un valor positivo real en la sociedad y su entorno?;que, además de desarrollar nuestra actividad siguiendo criterios de alta calidad, nuestros servicios tengan un impacto beneficioso para el conjunto de la sociedad entes del potencial de la innovación para conseguir este propósito
4226;A lo largo de todo el año 2017, desde el equipo Global hemos acompañado a los equipos locales de Brasil, Chile y Perú en la transformación de su Modelo de Atención, con el objetivo de mejorar la satisfacción de los clientes de este segmento. Bajo las premisas de la personalización, convergencia y una visión E2E, gracias a lo cual se han conseguido notables mejoras en la experiencia del servicio posventa.;¿Por qué se han conseguido notables mejoras en la experiencia del servicio posventa?;las premisas de la personalización, convergencia y una visión E2E
3655;En 2016 otorgó a Acerinox una puntuación alta gracias al significativo control de emisiones de CO2 realizado.;¿Debido a qué se otorgó a Acerinox una puntación alta en 2016?;significativo control de emisiones de CO2 realizado
4110;Los representantes de los trabajadores representan a la totalidad de la plantilla y no solamente a sus afiliados, por lo que los acuerdos sociales son de aplicación universal en el ámbito de negociación (sectorial, grupo empresarial, empresa, etc.).;¿Qué consecuencias tiene que los representantes de los trabajadores representen a toda la plantilla y no solo a sus afiliados?;los acuerdos sociales son de aplicación universal en el ámbito de negociación (sectorial, grupo empresarial, empresa, etc.)
2641;Tras un duro comienzo, la producción en Bahru ha aumentado considerablemente este año, y gracias a las inversiones y esfuerzos puestos en las emisiones específicas de CO2 han disminuido respecto del 2013.;¿Qué se ha conseguido con los esfuerzos en las emisiones específicas de CO2?;respecto del
867;"EXPERIENCIA SANTANDER ""Soy un empresario que invierte y gestiona pensando en el largo plazo, por eso confío en Santander"" Josep Rosàs es empresario, dueño de Masia Rosàs en Barcelona, y accionista de Banco Santander desde hace más de 12 años.";¿Por qué confía en Santander?;Soy un empresario que invierte y gestiona pensando en el largo plazo
2873;Atresmedia desarrolla su actividad en zonas urbanas que no afectan a espacios naturales por lo que no produce impactos en la biodiversidad TOTAL Sí, 199 G4- EN13 Indique el tamaño y la ubicación de todas las áreas de hábitats protegidos o restaurados.;¿Cuál es la consecuencia de que Atresmedia desarrolle su actividad en zonas urbanas que no afectan a espacios naturales?;no produce impactos en la biodiversidad
1690;Durante 2017 hemos visto cómo se consolidaba el proceso de recuperación económica, impulsado principalmente por los sectores de bienes de consumo ya que, por unos u otros motivos, se siguen echando de menos las inversiones en infraestructuras y bienes de equipo, muy pendientes de las incertidumbres que emanan de la situación política de muchos países.;¿Por qué se ha visto durante 2017 cómo se consolidaba el proceso de recuperación económica, impulsado principalmente por los sectores de bienes de consumo?;, por unos u otros motivos, se siguen echando de menos las inversiones en infraestructuras y bienes de equipo, muy pendientes de las incertidumbres que emanan de la situación política de muchos países
1883;En los procesos de producción de los tejidos reciclados se consumen menos agua, energía y recursos naturales que en la creación de nuevas fibras, por lo que su impacto medioambiental es menor.;¿Por qué su impacto medioambiental es menor?;En los procesos de producción de los tejidos reciclados se consumen menos agua, energía y recursos naturales que en la creación de nuevas fibras
2877;La subida del último mes tiene su correlato en el aumento del precio del petróleo que de 27 US$ por barril en enero de 2016 llegó a 60 US$ en diciembre, con lo que la inflación siguió su tendencia alcista por arrastre.;¿Qué hizo que la inflación siguiera su tendencia alcista por arrastre?;La subida del último mes tiene su correlato en el aumento del precio del petróleo que de 27 US$ por barril en enero de 2016 llegó a 60 US$ en diciembre
1715;Su función tiene un alcance universal, por lo que su ámbito de actuación incluye todas las actividades y entidades del Grupo BBVA, sin exclusión alguna y con independencia de su adscripción geográfica o funcional.;¿Cuál es el efecto del alcance universal de su función?;su ámbito de actuación incluye todas las actividades y entidades del Grupo BBVA, sin exclusión alguna y con independencia de su adscripción geográfica o funcional
662;El programa vespertino de laSexta alcanzó un máximo anual histórico con un 7,8 % y 759.000 seguidores, con lo que mantuvo su crecimiento con la tónica que ha marcado desde el inicio de su emisión.;¿Por qué se afirma que el programa vespertino de laSexta mantuvo su crecimiento con la tónica que ha marcado desde el inicio de su emisión?;El programa vespertino de laSexta alcanzó un máximo anual histórico con un 7,8 % y 759.000 seguidores
1144;Estas iniciativas suponen, además de un ahorro económico, un importante beneficio ambiental, pues reducen el consumo de recursos naturales y el gasto energético asociado a su fabricación y reciclado.;¿Por qué suponen estas iniciativas, además de un ahorro económico, un importante beneficio ambiental? ;reducen el consumo de recursos naturales y el gasto energético asociado a su fabricación y reciclado
3205;"Es una herramienta muy valiosa porque permite minimizar cualquier impacto implementando medidas más eficaces, y obteniendo un producto más ""verde"".";¿Qué hace que sea una herramienta muy valiosa?;"permite minimizar cualquier impacto implementando medidas más eficaces, y obteniendo un producto más ""verde"""
319;El aumento en el año se ha debido a la ampliación de capital que se realizó en enero, por importe de 7.500 millones de euros, y al beneficio del ejercicio, efecto que se ha minorado en parte por la negativa evolución de los ajustes al patrimonio por valoración.;¿A qué se ha debido el aumento en el año? ;la ampliación de capital que se realizó en enero, por importe de 7.500 millones de euros, y al beneficio del ejercicio
355;Aumentar los ingr esos, Fundamentalmente por el impulso de las Comisiones debido a la mayor vinculación de nuestros clientes.;¿Qué facilitará el impulso de las comisiones?;la mayor vinculación de nuestros clientes
93;En cuanto a las fechas, el reciente anuncio de Euroclear informando de que los CSDs pertenecientes a la Plataforma ESES (Francia, Bélgica y Holanda) no podrán migrar en la fecha inicialmente prevista (ola 2 – marzo 2016), va a dar como resultado una recomposición del resto de las migraciones.;¿Qué efecto producirá el reciente anuncio de Euroclear informando de que los CSDs pertenecientes a la Plataforma ESES (Francia, Bélgica y Holanda) no podrán migrar en la fecha inicialmente prevista (ola 2 – marzo 2016)?;una recomposición del resto de las migraciones
3923;Los nuevos requisitos pueden dar lugar a cambios en el actual perfil de ingresos del Grupo, ya que estos deben reconocerse de forma que la transferencia de los productos o servicios comprometidos a los clientes se muestre por un importe que refleje la contraprestación a la que el Grupo espera tener derecho a cambio de dichos bienes o servicios.;¿Por qué razón los nuevos requisitos pueden dar lugar a cambios en el actual perfil de ingresos del Grupo?;estos deben reconocerse de forma que la transferencia de los productos o servicios comprometidos a los clientes se muestre por un importe que refleje la contraprestación a la que el Grupo espera tener derecho a cambio de dichos bienes o servicios
55;"Todas ellas han protagonizado récords de participación, gracias a las ""Opengunes"" o zonas abiertas al público, con el objetivo de socializar y democratizar mediante talleres y jornadas el uso de las nuevas tecnologías.";¿Gracias a qué medidas han protagonizado todas ellas récords de participación?;"las ""Opengunes"" o zonas abiertas al público, con el objetivo de socializar y democratizar mediante talleres y jornadas el uso de las nuevas tecnologías"
3660;Y, gracias a nuestra red global, tenemos un enorme potencial para desarrollar relaciones y dar mejor servicio a nuestros clientes, aprovechando las oportunidades que ofrecen corredores naturales entre países como el de Brasil y Argentina o el de Estados Unidos y México.;¿Qué consecuencia tiene la red global?;tenemos un enorme potencial para desarrollar relaciones y dar mejor servicio a nuestros clientes, aprovechando las oportunidades que ofrecen corredores naturales entre países como el de Brasil y Argentina o el de Estados Unidos y México
4525;Los activos financieros expuestos al riesgo de crédito por carteras, tipo de contraparte e instrumentos, así como áreas en las que el riesgo se ha generado son, a final de cada ejercicio, los que seguidamente se muestran mediante su importe contable, como expresión del máximo nivel de exposición al riesgo de crédito incurrido puesto que viene a reflejar el máximo nivel de deuda del acreditado en la fecha a la que se refieren.;¿Por qué los activos financieros expuestos al riesgo de crédito se muestran con su importe contable al final de cada ejercicio?;por carteras, tipo de contraparte e instrumentos, así como áreas en las que el riesgo se ha generado máximo nivel de exposición al riesgo de crédito currido el máximo nivel de deuda del acreditado en la fecha la que
1289;Cada uno comparte sus experiencias y, en consecuencia, la evolución conjunta es mejor. en 2017, llevamos a la práctica esta estrategia. en españa, relanzamos OPENBank, con su propia estructura tecnológica y un nuevo equipo.;¿Por qué la evolución conjunta es mejor?;Cada uno comparte sus experiencias
4142;Esta visión completa y en tiempo se obtiene como resultado de la integración de varios programas, como la evaluación de riesgos y controles, escenarios, eventos y métricas con un set común de taxonomías, y estándares metodológicos.;¿Qué explica esta visión completa y en tiempo?;la integración de varios programas, como la evaluación de riesgos y controles, escenarios, eventos y métricas con un set común de taxonomías, y estándares metodológicos
100000649;• Se ha mejorado la plataforma del programa de puntos SuperClub, permitiendo a los usuarios disfrutar de una navegación más personalizada y con un canje sencillo.;¿Qué efecto ha supuesto la mejora de la plataforma del programa de puntos SuperClub?;a los usuarios disfrutar de una navegación más personalizada y con un canje sencillo
38;PRIORIDADES ESTRATÉGICAS Foco en crecimiento de los ingresos Aumento de cuota de mercado en adquirencia, consumo, pymes... Transformación digital Gestión de riesgos y recuperaciones CLAVES DEL EJERCICIO 2016 Santander Brasil registró en 2016 beneficios crecientes gracias a sus principios comerciales, de riesgo (con un índice de morosidad por debajo de la media de los bancos privados) y costes bien equilibrados (mediante iniciativas como el programa Fit to grow).;¿Qué ha llevado a Santander Brasil a registrar en 2016 beneficios crecientes?;sus principios comerciales, de riesgo (con un índice de morosidad por debajo de la media de los bancos privados) y costes bien equilibrados (mediante iniciativas como el programa Fit to grow)
1476;El proceso de venta o devolución de artículos también se beneficia de esta tecnología, ya que el sistema RFID está integrado con la caja.;¿Qué resulta de la integración del sistema RFID con la caja?;El proceso de venta o devolución de artículos también
2347;Esta iniciativa supone, además del ahorro económico, un importante beneficio ambiental pues mediante su reutilización, se evita el consumo de recursos naturales y las emisiones atmosféricas asociadas a su fabricación y reciclado.;Esta iniciativa supone, además del ahorro económico, un importante beneficio ambiental, ¿por qué?;mediante su reutilización, se evita el consumo de recursos naturales y las emisiones atmosféricas asociadas a su fabricación y reciclado
2970;"Como consecuencia de la ampliación de capital aprobada en la Junta General de 2014, suscrita íntegramente por Intesa Sanpaolo, S.p.A. (en adelante ""Intesa""), ésta ha devenido titular de un 16% en NH Hotel Group, S.A.";¿De qué es consecuencia que Sanpaolo, S.p.A. haya devenido titular de un 16% en NH Hotel Group, S.A.?;"la ampliación de capital aprobada en la Junta General de 2014, suscrita ígramente por Intesa Sanpaolo, S.p.A. (en adelante ""Int"")"
1505;En estas formaciones los líderes de los equipos desempeñan un papel fundamental, es por ello que se ha impartido una formación específica a los directores de hotel sobre el liderazgo en el nuevo NH.;El hecho de que en estas formaciones lo líderes de los equipos desempeñen un papel fundamental, ¿qué ha implicado?;se ha impartido una formación específica a los directores de hotel sobre el liderazgo en el nuevo NH
620;Estos datos agregados permiten establecer patrones de comportamiento (sociales, de movilidad...) y modelos predictivos, gracias a técnicas de inteligencia artificial, descubrimiento de patrones y aprendizaje por ordenador (machine learning).;¿A qué se debe que estos datos agregados permitan establecer patrones de comportamiento (sociales, de movilidad...) y modelos predictivos?;técnicas de inteligencia artificial, descubrimiento de patrones y aprendizaje por ordenador (machine learning)
3809;Adicionalmente y, como consecuencia de un fallo judicial que supone un cambio en la interpretación en la legislación, Santander Consumer Alemania ha comenzado a devolver a sus clientes comisiones de gestión vinculadas a préstamos al consumo.;¿Qué resultado ha tenido un fallo judicial que ha supuesto un cambio en la interpretación de la legislación?;Santander Consumer Alemania ha comenzado a devolver a sus clientes comisiones de gestión vinculadas a préstamos al consumo
